x,y,tipo
90,17,Forest
91,17,Forest
92,17,Forest
93,17,Forest
94,17,Forest
95,17,Forest
96,17,Forest
97,17,Forest
98,17,Forest
99,17,Pasture
100,17,Pasture
1,18,Pasture
2,18,Pasture
3,18,Pasture
4,18,Pasture
5,18,Pasture
6,18,Pasture
7,18,Pasture
8,18,Pasture
9,18,Pasture
10,18,Pasture
11,18,Pasture
12,18,Pasture
13,18,Pasture
14,18,Pasture
15,18,Pasture
16,18,Pasture
17,18,Pasture
18,18,Pasture
19,18,Pasture
20,18,Pasture
21,18,Pasture
22,18,Pasture
23,18,Pasture
24,18,Pasture
25,18,Pasture
26,18,Pasture
27,18,Pasture
28,18,Pasture
29,18,Pasture
30,18,Pasture
31,18,Pasture
32,18,Pasture
33,18,Pasture
34,18,Pasture
35,18,Pasture
36,18,Pasture
37,18,Pasture
38,18,Pasture
39,18,Pasture
40,18,Pasture
41,18,Pasture
42,18,Pasture
43,18,Pasture
44,18,Pasture
45,18,Pasture
46,18,Pasture
47,18,PA
48,18,PA
49,18,PA
50,18,PA
51,18,PA
52,18,PA
53,18,PA
54,18,PA
55,18,PA
56,18,PA
57,18,PA
58,18,PA
59,18,PA
60,18,PA
61,18,PA
62,18,PA
63,18,PA
64,18,PA
65,18,PA
66,18,PA
67,18,PA
68,18,PA
69,18,PA
70,18,PA
71,18,Forest
72,18,Forest
73,18,Forest
74,18,Forest
75,18,Forest
76,18,Forest
77,18,Forest
78,18,Forest
79,18,Forest
80,18,Forest
81,18,Forest
82,18,Forest
83,18,Forest
84,18,Forest
85,18,Forest
86,18,Forest
87,18,Forest
88,18,Forest
89,18,Forest
90,18,Forest
91,18,Forest
92,18,Forest
93,18,Forest
94,18,Forest
95,18,Forest
96,18,Forest
97,18,Forest
98,18,Forest
99,18,Pasture
100,18,Pasture
1,19,Pasture
2,19,Pasture
3,19,Pasture
4,19,Pasture
5,19,Pasture
6,19,Pasture
7,19,Pasture
8,19,Pasture
9,19,Pasture
10,19,Pasture
11,19,Pasture
12,19,Pasture
13,19,Pasture
14,19,Pasture
15,19,Pasture
16,19,Pasture
17,19,Pasture
18,19,Pasture
19,19,Pasture
20,19,Pasture
21,19,Pasture
22,19,Pasture
23,19,Pasture
24,19,Pasture
25,19,Pasture
26,19,Pasture
27,19,Pasture
28,19,Pasture
29,19,Pasture
30,19,Pasture
31,19,Pasture
32,19,Pasture
33,19,Pasture
34,19,Pasture
35,19,Pasture
36,19,Pasture
37,19,Pasture
38,19,Pasture
39,19,Pasture
40,19,Pasture
41,19,Pasture
42,19,Pasture
43,19,Pasture
44,19,Pasture
45,19,Pasture
46,19,Pasture
47,19,PA
48,19,PA
49,19,PA
50,19,PA
51,19,PA
52,19,PA
53,19,PA
54,19,PA
55,19,PA
56,19,PA
57,19,PA
58,19,PA
59,19,PA
60,19,PA
61,19,PA
62,19,PA
63,19,PA
64,19,PA
65,19,PA
66,19,PA
67,19,PA
68,19,PA
69,19,PA
70,19,PA
71,19,Forest
72,19,Forest
73,19,Forest
74,19,Forest
75,19,Forest
76,19,Forest
77,19,Forest
78,19,Forest
79,19,Forest
80,19,Forest
81,19,Forest
82,19,Forest
83,19,Forest
84,19,Forest
85,19,Forest
86,19,Forest
87,19,Forest
88,19,Forest
89,19,Forest
90,19,Forest
91,19,Forest
92,19,Forest
93,19,Forest
94,19,Forest
95,19,Forest
96,19,Forest
97,19,Forest
98,19,Forest
99,19,Pasture
100,19,Pasture
1,20,Pasture
2,20,Pasture
3,20,Pasture
4,20,Pasture
5,20,Pasture
6,20,Pasture
7,20,Pasture
8,20,Pasture
9,20,Pasture
10,20,Pasture
11,20,Pasture
12,20,Pasture
13,20,Pasture
14,20,Pasture
15,20,Pasture
16,20,Pasture
17,20,Pasture
18,20,Pasture
19,20,Pasture
20,20,Pasture
21,20,Pasture
22,20,Pasture
23,20,Pasture
24,20,Pasture
25,20,Pasture
26,20,Pasture
27,20,Pasture
28,20,Pasture
29,20,Pasture
30,20,Pasture
31,20,Pasture
32,20,Pasture
33,20,Pasture
34,20,Pasture
35,20,Pasture
36,20,Pasture
37,20,Pasture
38,20,Pasture
39,20,Pasture
40,20,Pasture
41,20,Pasture
42,20,Pasture
43,20,Pasture
44,20,Pasture
45,20,Pasture
46,20,PA
47,20,PA
48,20,PA
49,20,PA
50,20,PA
51,20,PA
52,20,PA
53,20,PA
54,20,PA
55,20,PA
56,20,PA
57,20,PA
58,20,PA
59,20,PA
60,20,PA
61,20,PA
62,20,PA
63,20,PA
64,20,PA
65,20,PA
66,20,PA
67,20,PA
68,20,PA
69,20,PA
70,20,PA
71,20,Forest
72,20,Forest
73,20,Forest
74,20,Forest
75,20,Forest
76,20,Forest
77,20,Forest
78,20,Forest
79,20,Forest
80,20,Forest
81,20,Forest
82,20,Forest
83,20,Forest
84,20,Forest
85,20,Forest
86,20,Forest
87,20,Forest
88,20,Forest
89,20,Forest
90,20,Forest
91,20,Forest
92,20,Forest
93,20,Forest
94,20,Forest
95,20,Forest
96,20,Forest
97,20,Forest
98,20,Pasture
99,20,Pasture
100,20,Pasture
1,21,Pasture
2,21,Pasture
3,21,Pasture
4,21,Pasture
5,21,Pasture
6,21,Pasture
7,21,Pasture
8,21,Pasture
9,21,Pasture
10,21,Pasture
11,21,Pasture
12,21,Pasture
13,21,Pasture
14,21,Pasture
15,21,Pasture
16,21,Pasture
17,21,Pasture
18,21,Pasture
19,21,Pasture
20,21,Pasture
21,21,Pasture
22,21,Pasture
23,21,Pasture
24,21,Pasture
25,21,Pasture
26,21,Pasture
27,21,Pasture
28,21,Pasture
29,21,Pasture
30,21,Pasture
31,21,Pasture
32,21,Pasture
33,21,Pasture
34,21,Pasture
35,21,Pasture
36,21,Pasture
37,21,Pasture
38,21,Pasture
39,21,Pasture
40,21,Pasture
41,21,Pasture
42,21,Pasture
43,21,Pasture
44,21,Pasture
45,21,Pasture
46,21,PA
47,21,PA
48,21,PA
49,21,PA
50,21,PA
51,21,PA
52,21,PA
53,21,PA
54,21,PA
55,21,PA
56,21,PA
57,21,PA
58,21,PA
59,21,PA
60,21,PA
61,21,PA
62,21,PA
63,21,PA
64,21,PA
65,21,PA
66,21,PA
67,21,PA
68,21,PA
69,21,PA
70,21,PA
71,21,Forest
72,21,Forest
73,21,Forest
74,21,Forest
75,21,Forest
76,21,Forest
77,21,Forest
78,21,Forest
79,21,Forest
80,21,Forest
81,21,Forest
82,21,Forest
83,21,Forest
84,21,Forest
85,21,Forest
86,21,Forest
87,21,Forest
88,21,Forest
89,21,Forest
90,21,Forest
91,21,Forest
92,21,Forest
93,21,Forest
94,21,Forest
95,21,Forest
96,21,Forest
97,21,Forest
98,21,Pasture
99,21,Pasture
100,21,Pasture
1,22,Pasture
2,22,Pasture
3,22,Pasture
4,22,Pasture
5,22,Pasture
6,22,Pasture
7,22,Pasture
8,22,Pasture
9,22,Pasture
10,22,Pasture
11,22,Pasture
12,22,Pasture
13,22,Pasture
14,22,Pasture
15,22,Pasture
16,22,Pasture
17,22,Pasture
18,22,Pasture
19,22,Pasture
20,22,Pasture
21,22,Pasture
22,22,Pasture
23,22,Pasture
24,22,Pasture
25,22,Pasture
26,22,Pasture
27,22,Pasture
28,22,Pasture
29,22,Pasture
30,22,Pasture
31,22,Pasture
32,22,Pasture
33,22,Pasture
34,22,Pasture
35,22,Pasture
36,22,Pasture
37,22,Pasture
38,22,Pasture
39,22,Pasture
40,22,Pasture
41,22,Pasture
42,22,Pasture
43,22,Pasture
44,22,Pasture
45,22,PA
46,22,PA
47,22,PA
48,22,PA
49,22,PA
50,22,PA
51,22,PA
52,22,PA
53,22,PA
54,22,PA
55,22,PA
56,22,PA
57,22,PA
58,22,PA
59,22,PA
60,22,PA
61,22,PA
62,22,PA
63,22,PA
64,22,PA
65,22,PA
66,22,PA
67,22,PA
68,22,PA
69,22,PA
70,22,PA
71,22,Forest
72,22,Forest
73,22,Forest
74,22,Forest
75,22,Forest
76,22,Forest
77,22,Forest
78,22,Forest
79,22,Forest
80,22,Forest
81,22,Forest
82,22,Forest
83,22,Forest
84,22,Forest
85,22,Forest
86,22,Forest
87,22,Forest
88,22,Forest
89,22,Forest
90,22,Forest
91,22,Forest
92,22,Forest
93,22,Forest
94,22,Forest
95,22,Forest
96,22,Forest
97,22,Forest
98,22,Pasture
99,22,Pasture
100,22,Pasture
1,23,Pasture
2,23,Pasture
3,23,Pasture
4,23,Pasture
5,23,Pasture
6,23,Pasture
7,23,Pasture
8,23,Pasture
9,23,Pasture
10,23,Pasture
11,23,Pasture
12,23,Pasture
13,23,Pasture
14,23,Pasture
15,23,Pasture
16,23,Pasture
17,23,Pasture
18,23,Pasture
19,23,Pasture
20,23,Pasture
21,23,Pasture
22,23,Pasture
23,23,Pasture
24,23,Pasture
25,23,Pasture
26,23,Pasture
27,23,Pasture
28,23,Pasture
29,23,Pasture
30,23,Pasture
31,23,Pasture
32,23,Pasture
33,23,Pasture
34,23,Pasture
35,23,Pasture
36,23,Pasture
37,23,Pasture
38,23,Pasture
39,23,Pasture
40,23,Pasture
41,23,Pasture
42,23,Pasture
43,23,Pasture
44,23,Pasture
45,23,PA
46,23,PA
47,23,PA
48,23,PA
49,23,PA
50,23,PA
51,23,PA
52,23,PA
53,23,PA
54,23,PA
55,23,PA
56,23,PA
57,23,PA
58,23,PA
59,23,PA
60,23,PA
61,23,PA
62,23,PA
63,23,PA
64,23,PA
65,23,PA
66,23,PA
67,23,PA
68,23,PA
69,23,PA
70,23,PA
71,23,Forest
72,23,Forest
73,23,Forest
74,23,Forest
75,23,Forest
76,23,Forest
77,23,Forest
78,23,Forest
79,23,Forest
80,23,Forest
81,23,Forest
82,23,Forest
83,23,Forest
84,23,Forest
85,23,Forest
86,23,Forest
87,23,Forest
88,23,Forest
89,23,Forest
90,23,Forest
91,23,Forest
92,23,Forest
93,23,Forest
94,23,Forest
95,23,Forest
96,23,Forest
97,23,Forest
98,23,Pasture
99,23,Pasture
100,23,Pasture
1,24,Pasture
2,24,Pasture
3,24,Pasture
4,24,Pasture
5,24,Pasture
6,24,Pasture
7,24,Pasture
8,24,Pasture
9,24,Pasture
10,24,Pasture
11,24,Pasture
12,24,Pasture
13,24,Pasture
14,24,Pasture
15,24,Pasture
16,24,Pasture
17,24,Pasture
18,24,Pasture
19,24,Pasture
20,24,Pasture
21,24,Pasture
22,24,Pasture
23,24,Pasture
24,24,Pasture
25,24,Pasture
26,24,Pasture
27,24,Pasture
28,24,Pasture
29,24,Pasture
30,24,Pasture
31,24,Pasture
32,24,Pasture
33,24,Pasture
34,24,Pasture
35,24,Pasture
36,24,Pasture
37,24,Pasture
38,24,Pasture
39,24,Pasture
40,24,Pasture
41,24,Pasture
42,24,Pasture
43,24,Pasture
44,24,PA
45,24,PA
46,24,PA
47,24,PA
48,24,PA
49,24,PA
50,24,PA
51,24,PA
52,24,PA
53,24,PA
54,24,PA
55,24,PA
56,24,PA
57,24,PA
58,24,PA
59,24,PA
60,24,PA
61,24,PA
62,24,PA
63,24,PA
64,24,PA
65,24,PA
66,24,PA
67,24,PA
68,24,PA
69,24,PA
70,24,PA
71,24,Forest
72,24,Forest
73,24,Forest
74,24,Forest
75,24,Forest
76,24,Forest
77,24,Forest
78,24,Forest
79,24,Forest
80,24,Forest
81,24,Forest
82,24,Forest
83,24,Forest
84,24,Forest
85,24,Forest
86,24,Forest
87,24,Forest
88,24,Forest
89,24,Forest
90,24,Forest
91,24,Forest
92,24,Forest
93,24,Forest
94,24,Forest
95,24,Forest
96,24,Forest
97,24,Forest
98,24,Pasture
99,24,Pasture
100,24,Pasture
1,25,Pasture
2,25,Pasture
3,25,Pasture
4,25,Pasture
5,25,Pasture
6,25,Pasture
7,25,Pasture
8,25,Pasture
9,25,Pasture
10,25,Pasture
11,25,Pasture
12,25,Pasture
13,25,Pasture
14,25,Pasture
15,25,Pasture
16,25,Pasture
17,25,Pasture
18,25,Pasture
19,25,Pasture
20,25,Pasture
21,25,Pasture
22,25,Pasture
23,25,Pasture
24,25,Pasture
25,25,Pasture
26,25,Pasture
27,25,Pasture
28,25,Pasture
29,25,Pasture
30,25,Pasture
31,25,Pasture
32,25,Pasture
33,25,Pasture
34,25,Pasture
35,25,Pasture
36,25,Pasture
37,25,Pasture
38,25,Pasture
39,25,Pasture
40,25,Pasture
41,25,Pasture
42,25,Pasture
43,25,Pasture
44,25,PA
45,25,PA
46,25,PA
47,25,PA
48,25,PA
49,25,PA
50,25,PA
51,25,PA
52,25,PA
53,25,PA
54,25,PA
55,25,PA
56,25,PA
57,25,PA
58,25,PA
59,25,PA
60,25,PA
61,25,PA
62,25,PA
63,25,PA
64,25,PA
65,25,PA
66,25,PA
67,25,PA
68,25,PA
69,25,PA
70,25,PA
71,25,Forest
72,25,Forest
73,25,Forest
74,25,Forest
75,25,Forest
76,25,Forest
77,25,Forest
78,25,Forest
79,25,Forest
80,25,Forest
81,25,Forest
82,25,Forest
83,25,Forest
84,25,Forest
85,25,Forest
86,25,Forest
87,25,Forest
88,25,Forest
89,25,Forest
90,25,Forest
91,25,Forest
92,25,Forest
93,25,Forest
94,25,Forest
95,25,Forest
96,25,Forest
97,25,Pasture
98,25,Pasture
99,25,Pasture
100,25,Pasture
1,26,Pasture
2,26,Pasture
3,26,Pasture
4,26,Pasture
5,26,Pasture
6,26,Pasture
7,26,Pasture
8,26,Pasture
9,26,Pasture
10,26,Pasture
11,26,Pasture
12,26,Pasture
13,26,Pasture
14,26,Pasture
15,26,Pasture
16,26,Pasture
17,26,Pasture
18,26,Pasture
19,26,Pasture
20,26,Pasture
21,26,Pasture
22,26,Pasture
23,26,Pasture
24,26,Pasture
25,26,Pasture
26,26,Pasture
27,26,Pasture
28,26,Pasture
29,26,Pasture
30,26,Pasture
31,26,Pasture
32,26,Pasture
33,26,Pasture
34,26,Pasture
35,26,Pasture
36,26,Pasture
37,26,Pasture
38,26,Pasture
39,26,Pasture
40,26,Pasture
41,26,Pasture
42,26,Pasture
43,26,PA
44,26,PA
45,26,PA
46,26,PA
47,26,PA
48,26,PA
49,26,PA
50,26,PA
51,26,PA
52,26,PA
53,26,PA
54,26,PA
55,26,PA
56,26,PA
57,26,PA
58,26,PA
59,26,PA
60,26,PA
61,26,PA
62,26,PA
63,26,PA
64,26,PA
65,26,PA
66,26,PA
67,26,PA
68,26,PA
69,26,PA
70,26,PA
71,26,Forest
72,26,Forest
73,26,Forest
74,26,Forest
75,26,Forest
76,26,Forest
77,26,Forest
78,26,Forest
79,26,Forest
80,26,Forest
81,26,Forest
82,26,Forest
83,26,Forest
84,26,Forest
85,26,Forest
86,26,Forest
87,26,Forest
88,26,Forest
89,26,Forest
90,26,Forest
91,26,Forest
92,26,Forest
93,26,Forest
94,26,Forest
95,26,Forest
96,26,Forest
97,26,Pasture
98,26,Pasture
99,26,Pasture
100,26,Pasture
1,27,Pasture
2,27,Pasture
3,27,Pasture
4,27,Pasture
5,27,Pasture
6,27,Pasture
7,27,Pasture
8,27,Pasture
9,27,Pasture
10,27,Pasture
11,27,Pasture
12,27,Pasture
13,27,Pasture
14,27,Pasture
15,27,Pasture
16,27,Pasture
17,27,Pasture
18,27,Pasture
19,27,Pasture
20,27,Pasture
21,27,Pasture
22,27,Pasture
23,27,Pasture
24,27,Pasture
25,27,Pasture
26,27,Pasture
27,27,Pasture
28,27,Pasture
29,27,Pasture
30,27,Pasture
31,27,Pasture
32,27,Pasture
33,27,Pasture
34,27,Pasture
35,27,Pasture
36,27,Pasture
37,27,Pasture
38,27,Pasture
39,27,Pasture
40,27,Pasture
41,27,Pasture
42,27,Pasture
43,27,PA
44,27,PA
45,27,PA
46,27,PA
47,27,PA
48,27,PA
49,27,PA
50,27,PA
51,27,PA
52,27,PA
53,27,PA
54,27,PA
55,27,PA
56,27,PA
57,27,PA
58,27,PA
59,27,PA
60,27,PA
61,27,PA
62,27,PA
63,27,PA
64,27,PA
65,27,PA
66,27,PA
67,27,PA
68,27,PA
69,27,PA
70,27,PA
71,27,Forest
72,27,Forest
73,27,Forest
74,27,Forest
75,27,Forest
76,27,Forest
77,27,Forest
78,27,Forest
79,27,Forest
80,27,Forest
81,27,Forest
82,27,Forest
83,27,Forest
84,27,Forest
85,27,Forest
86,27,Forest
87,27,Forest
88,27,Forest
89,27,Forest
90,27,Forest
91,27,Forest
92,27,Forest
93,27,Forest
94,27,Forest
95,27,Forest
96,27,Forest
97,27,Pasture
98,27,Pasture
99,27,Pasture
100,27,Pasture
1,28,Pasture
2,28,Pasture
3,28,Pasture
4,28,Pasture
5,28,Pasture
6,28,Pasture
7,28,Pasture
8,28,Pasture
9,28,Pasture
10,28,Pasture
11,28,Pasture
12,28,Pasture
13,28,Pasture
14,28,Pasture
15,28,Pasture
16,28,Pasture
17,28,Pasture
18,28,Pasture
19,28,Pasture
20,28,Pasture
21,28,Pasture
22,28,Pasture
23,28,Pasture
24,28,Pasture
25,28,Pasture
26,28,Pasture
27,28,Pasture
28,28,Pasture
29,28,Pasture
30,28,Pasture
31,28,Pasture
32,28,Pasture
33,28,Pasture
34,28,Pasture
35,28,Pasture
36,28,Pasture
37,28,Pasture
38,28,Pasture
39,28,Pasture
40,28,Pasture
41,28,Pasture
42,28,PA
43,28,PA
44,28,PA
45,28,PA
46,28,PA
47,28,PA
48,28,PA
49,28,PA
50,28,PA
51,28,PA
52,28,PA
53,28,PA
54,28,PA
55,28,PA
56,28,PA
57,28,PA
58,28,PA
59,28,PA
60,28,PA
61,28,PA
62,28,PA
63,28,PA
64,28,PA
65,28,PA
66,28,PA
67,28,PA
68,28,PA
69,28,PA
70,28,PA
71,28,Forest
72,28,Forest
73,28,Forest
74,28,Forest
75,28,Forest
76,28,Forest
77,28,Forest
78,28,Forest
79,28,Forest
80,28,Forest
81,28,Forest
82,28,Forest
83,28,Forest
84,28,Forest
85,28,Forest
86,28,Forest
87,28,Forest
88,28,Forest
89,28,Forest
90,28,Forest
91,28,Forest
92,28,Forest
93,28,Forest
94,28,Forest
95,28,Forest
96,28,Forest
97,28,Pasture
98,28,Pasture
99,28,Pasture
100,28,Pasture
1,29,Pasture
2,29,Pasture
3,29,Pasture
4,29,Pasture
5,29,Pasture
6,29,Pasture
7,29,Pasture
8,29,Pasture
9,29,Pasture
10,29,Pasture
11,29,Pasture
12,29,Pasture
13,29,Pasture
14,29,Pasture
15,29,Pasture
16,29,Pasture
17,29,Pasture
18,29,Pasture
19,29,Pasture
20,29,Pasture
21,29,Pasture
22,29,Pasture
23,29,Pasture
24,29,Pasture
25,29,Pasture
26,29,Pasture
27,29,Pasture
28,29,Pasture
29,29,Pasture
30,29,Pasture
31,29,Pasture
32,29,Pasture
33,29,Pasture
34,29,Pasture
35,29,Pasture
36,29,Pasture
37,29,Pasture
38,29,Pasture
39,29,Pasture
40,29,Pasture
41,29,PA
42,29,PA
43,29,PA
44,29,PA
45,29,PA
46,29,PA
47,29,PA
48,29,PA
49,29,PA
50,29,PA
51,29,PA
52,29,PA
53,29,PA
54,29,PA
55,29,PA
56,29,PA
57,29,PA
58,29,PA
59,29,PA
60,29,PA
61,29,PA
62,29,PA
63,29,PA
64,29,PA
65,29,PA
66,29,PA
67,29,PA
68,29,PA
69,29,PA
70,29,PA
71,29,Forest
72,29,Forest
73,29,Forest
74,29,Forest
75,29,Forest
76,29,Forest
77,29,Forest
78,29,Forest
79,29,Forest
80,29,Forest
81,29,Forest
82,29,Forest
83,29,Forest
84,29,Forest
85,29,Forest
86,29,Forest
87,29,Forest
88,29,Forest
89,29,Forest
90,29,Forest
91,29,Forest
92,29,Forest
93,29,Forest
94,29,Forest
95,29,Forest
96,29,Pasture
97,29,Pasture
98,29,Pasture
99,29,Pasture
100,29,Pasture
1,30,Pasture
2,30,Pasture
3,30,Pasture
4,30,Pasture
5,30,Pasture
6,30,Pasture
7,30,Pasture
8,30,Pasture
9,30,Pasture
10,30,Pasture
11,30,Pasture
12,30,Pasture
13,30,Pasture
14,30,Pasture
15,30,Pasture
16,30,Pasture
17,30,Pasture
18,30,Pasture
19,30,Pasture
20,30,Pasture
21,30,Pasture
22,30,Pasture
23,30,Pasture
24,30,Pasture
25,30,Pasture
26,30,Pasture
27,30,Pasture
28,30,Pasture
29,30,Pasture
30,30,Pasture
31,30,Pasture
32,30,Pasture
33,30,Pasture
34,30,Pasture
35,30,Pasture
36,30,Pasture
37,30,Pasture
38,30,Pasture
39,30,Pasture
40,30,PA
41,30,PA
42,30,PA
43,30,PA
44,30,PA
45,30,PA
46,30,PA
47,30,PA
48,30,PA
49,30,PA
50,30,PA
51,30,PA
52,30,PA
53,30,PA
54,30,PA
55,30,PA
56,30,PA
57,30,PA
58,30,PA
59,30,PA
60,30,PA
61,30,PA
62,30,PA
63,30,PA
64,30,PA
65,30,PA
66,30,PA
67,30,PA
68,30,PA
69,30,PA
70,30,PA
71,30,Forest
72,30,Forest
73,30,Forest
74,30,Forest
75,30,Forest
76,30,Forest
77,30,Forest
78,30,Forest
79,30,Forest
80,30,Forest
81,30,Forest
82,30,Forest
83,30,Forest
84,30,Forest
85,30,Forest
86,30,Forest
87,30,Forest
88,30,Forest
89,30,Forest
90,30,Forest
91,30,Forest
92,30,Forest
93,30,Forest
94,30,Forest
95,30,Forest
96,30,Pasture
97,30,Pasture
98,30,Pasture
99,30,Pasture
100,30,Pasture
1,31,Pasture
2,31,Pasture
3,31,Pasture
4,31,Pasture
5,31,Pasture
6,31,Pasture
7,31,Pasture
8,31,Pasture
9,31,Pasture
10,31,Pasture
11,31,Pasture
12,31,Pasture
13,31,Pasture
14,31,Pasture
15,31,Pasture
16,31,Pasture
17,31,Pasture
18,31,Pasture
19,31,Pasture
20,31,Pasture
21,31,Pasture
22,31,Pasture
23,31,Pasture
24,31,Pasture
25,31,Pasture
26,31,Pasture
27,31,Pasture
28,31,Pasture
29,31,Pasture
30,31,Pasture
31,31,Pasture
32,31,Pasture
33,31,Pasture
34,31,Pasture
35,31,Pasture
36,31,Pasture
37,31,Pasture
38,31,Pasture
39,31,Pasture
40,31,PA
41,31,PA
42,31,PA
43,31,PA
44,31,PA
45,31,PA
46,31,PA
47,31,PA
48,31,PA
49,31,PA
50,31,PA
51,31,PA
52,31,PA
53,31,PA
54,31,PA
55,31,PA
56,31,PA
57,31,PA
58,31,PA
59,31,PA
60,31,PA
61,31,PA
62,31,PA
63,31,PA
64,31,PA
65,31,PA
66,31,PA
67,31,PA
68,31,PA
69,31,PA
70,31,PA
71,31,Forest
72,31,Forest
73,31,Forest
74,31,Forest
75,31,Forest
76,31,Forest
77,31,Forest
78,31,Forest
79,31,Forest
80,31,Forest
81,31,Forest
82,31,Forest
83,31,Forest
84,31,Forest
85,31,Forest
86,31,Forest
87,31,Forest
88,31,Forest
89,31,Forest
90,31,Forest
91,31,Forest
92,31,Forest
93,31,Forest
94,31,Forest
95,31,Forest
96,31,Pasture
97,31,Pasture
98,31,Pasture
99,31,Pasture
100,31,Pasture
1,32,Pasture
2,32,Pasture
3,32,Pasture
4,32,Pasture
5,32,Pasture
6,32,Pasture
7,32,Pasture
8,32,Pasture
9,32,Pasture
10,32,Pasture
11,32,Pasture
12,32,Pasture
13,32,Pasture
14,32,Pasture
15,32,Pasture
16,32,Pasture
17,32,Pasture
18,32,Pasture
19,32,Pasture
20,32,Pasture
21,32,Pasture
22,32,Pasture
23,32,Pasture
24,32,Pasture
25,32,Pasture
26,32,Pasture
27,32,Pasture
28,32,Pasture
29,32,Pasture
30,32,Pasture
31,32,Pasture
32,32,Pasture
33,32,Pasture
34,32,Pasture
35,32,Pasture
36,32,Pasture
37,32,Pasture
38,32,Pasture
39,32,PA
40,32,PA
41,32,PA
42,32,PA
43,32,PA
44,32,PA
45,32,PA
46,32,PA
47,32,PA
48,32,PA
49,32,PA
50,32,PA
51,32,PA
52,32,PA
53,32,PA
54,32,PA
55,32,PA
56,32,PA
57,32,PA
58,32,PA
59,32,PA
60,32,PA
61,32,PA
62,32,PA
63,32,PA
64,32,PA
65,32,PA
66,32,PA
67,32,PA
68,32,PA
69,32,PA
70,32,PA
71,32,Forest
72,32,Forest
73,32,Forest
74,32,Forest
75,32,Forest
76,32,Forest
77,32,Forest
78,32,Forest
79,32,Forest
80,32,Forest
81,32,Forest
82,32,Forest
83,32,Forest
84,32,Forest
85,32,Forest
86,32,Forest
87,32,Forest
88,32,Forest
89,32,Forest
90,32,Forest
91,32,Forest
92,32,Forest
93,32,Forest
94,32,Forest
95,32,Pasture
96,32,Pasture
97,32,Pasture
98,32,Pasture
99,32,Pasture
100,32,Pasture
1,33,Pasture
2,33,Pasture
3,33,Pasture
4,33,Pasture
5,33,Pasture
6,33,Pasture
7,33,Pasture
8,33,Pasture
9,33,Pasture
10,33,Pasture
11,33,Pasture
12,33,Pasture
13,33,Pasture
14,33,Pasture
15,33,Pasture
16,33,Pasture
17,33,Pasture
18,33,Pasture
19,33,Pasture
20,33,Pasture
21,33,Pasture
22,33,Pasture
23,33,Pasture
24,33,Pasture
25,33,Pasture
26,33,Pasture
27,33,Pasture
28,33,Pasture
29,33,Pasture
30,33,Pasture
31,33,Pasture
32,33,Pasture
33,33,Pasture
34,33,Pasture
35,33,Pasture
36,33,Pasture
37,33,Pasture
38,33,PA
39,33,PA
40,33,PA
41,33,PA
42,33,PA
43,33,PA
44,33,PA
45,33,PA
46,33,PA
47,33,PA
48,33,PA
49,33,PA
50,33,PA
51,33,PA
52,33,PA
53,33,PA
54,33,PA
55,33,PA
56,33,PA
57,33,PA
58,33,PA
59,33,PA
60,33,PA
61,33,PA
62,33,PA
63,33,PA
64,33,PA
65,33,PA
66,33,PA
67,33,PA
68,33,PA
69,33,PA
70,33,PA
71,33,Forest
72,33,Forest
73,33,Forest
74,33,Forest
75,33,Forest
76,33,Forest
77,33,Forest
78,33,Forest
79,33,Forest
80,33,Forest
81,33,Forest
82,33,Forest
83,33,Forest
84,33,Forest
85,33,Forest
86,33,Forest
87,33,Forest
88,33,Forest
89,33,Forest
90,33,Forest
91,33,Forest
92,33,Forest
93,33,Forest
94,33,Forest
95,33,Pasture
96,33,Pasture
97,33,Pasture
98,33,Pasture
99,33,Pasture
100,33,Pasture
1,34,Pasture
2,34,Pasture
3,34,Pasture
4,34,Pasture
5,34,Pasture
6,34,Pasture
7,34,Pasture
8,34,Pasture
9,34,Pasture
10,34,Pasture
11,34,Pasture
12,34,Pasture
13,34,Pasture
14,34,Pasture
15,34,Pasture
16,34,Pasture
17,34,Pasture
18,34,Pasture
19,34,Pasture
20,34,Pasture
21,34,Pasture
22,34,Pasture
23,34,Pasture
24,34,Pasture
25,34,Pasture
26,34,Pasture
27,34,Pasture
28,34,Pasture
29,34,Pasture
30,34,Pasture
31,34,Pasture
32,34,Pasture
33,34,Pasture
34,34,Pasture
35,34,Pasture
36,34,Pasture
37,34,PA
38,34,PA
39,34,PA
40,34,PA
41,34,PA
42,34,PA
43,34,PA
44,34,PA
45,34,PA
46,34,PA
47,34,PA
48,34,PA
49,34,PA
50,34,PA
51,34,PA
52,34,PA
53,34,PA
54,34,PA
55,34,PA
56,34,PA
57,34,PA
58,34,PA
59,34,PA
60,34,PA
61,34,PA
62,34,PA
63,34,PA
64,34,PA
65,34,PA
66,34,PA
67,34,PA
68,34,PA
69,34,PA
70,34,PA
71,34,Forest
72,34,Forest
73,34,Forest
74,34,Forest
75,34,Forest
76,34,Forest
77,34,Forest
78,34,Forest
79,34,Forest
80,34,Forest
81,34,Forest
82,34,Forest
83,34,Forest
84,34,Forest
85,34,Forest
86,34,Forest
87,34,Forest
88,34,Forest
89,34,Forest
90,34,Forest
91,34,Forest
92,34,Forest
93,34,Forest
94,34,Forest
95,34,Pasture
96,34,Pasture
97,34,Pasture
98,34,Pasture
99,34,Pasture
100,34,Pasture
